,Genus,Species,Subspecies,Txid,GT,Min,Max,GR,Source
9934,Mycobacterium,fortuitum,fortuitum,1214102,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8259/
9935,Mycobacterium,fortuitum,fortuitum,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8260/
9936,Mycobacterium,fortuitum,fortuitum,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8261/
9937,Mycobacterium,gordonae,None,1778,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8262/
9938,Mycobacterium,gordonae,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8263/
9939,Mycobacterium,gordonae,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8264/
9940,Mycobacterium,gordonae,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8265/
9941,Mycobacterium,gordonae,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8266/
9942,Mycobacterium,gordonae,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8267/
9943,Mycobacterium,gordonae,None,1778,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8268/
9944,Mycobacterium,gordonae,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8269/
9945,Mycobacterium,marinum,None,None,22-28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8270/
9946,Mycobacterium,marinum,None,None,22-28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8271/
9947,Mycobacterium,marinum,None,None,22-28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8272/
9948,Mycobacterium,marinum,None,1781,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8273/
9949,Mycobacterium,marinum,None,None,22-28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8274/
9950,Mycobacterium,marinum,None,1781,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8275/
9951,Mycobacterium,peregrinum,None,43304,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8276/
9952,Mycobacterium,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8277/
9953,Mycobacterium,peregrinum,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8278/
9954,Mycobacterium,phlei,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8279/
9955,Mycobacterium,phlei,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8280/
9956,Mycobacterium,phlei,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8281/
9957,Mycobacterium,phlei,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8282/
9958,Mycobacterium,phlei,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8283/
9959,Mycobacterium,phlei,None,1771,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8284/
9960,Mycobacterium,phlei,None,1771,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8285/
9961,Mycobacterium,phlei,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8286/
9962,Mycobacterium,phlei,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8287/
9963,Mycobacterium,phlei,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8288/
9964,Mycobacterium,phlei,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8290/
9965,Mycobacterium,salmoniphilum,None,404941,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8291/
9966,Mycobacterium,conceptionense,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8292/
9967,Mycobacterium,farcinogenes,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8293/
9968,Mycobacterium,senegalense,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8294/
9969,Mycobacterium,senegalense,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8295/
9970,Mycobacterium,senegalense,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8296/
9971,Mycobacterium,senegalense,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8297/
9972,Mycobacterium,senegalense,None,1766,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8298/
9973,Mycobacterium,senegalense,None,1796,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8299/
9974,Mycobacterium,senegalense,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8300/
9975,Mycobacterium,farcinogenes,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8301/
9976,Mycobacterium,senegalense,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8302/
9977,Mycobacterium,senegalense,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8303/
9978,Mycobacterium,senegalense,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8304/
9979,Mycobacterium,senegalense,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8305/
9980,Mycobacterium,senegalense,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8306/
9981,Mycobacterium,senegalense,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8307/
9982,Mycobacterium,smegmatis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8309/
9983,Mycobacterium,smegmatis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8310/
9984,Mycobacterium,smegmatis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8311/
9985,Mycobacterium,smegmatis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8312/
9986,Mycobacterium,smegmatis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8313/
9987,Mycobacterium,smegmatis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8314/
9988,Mycobacterium,smegmatis,None,1772,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8315/
9989,Mycobacterium,smegmatis,None,1771,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8316/
9990,Arachidicoccus,ginsenosidivorans,None,496057,10-37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/133396/
9991,Haloarcula,hispanica,None,634497,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5900/
9992,Haloarcula,sp.,None,662475,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5901/
9993,Haloarcula,sp.,None,662476,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5902/
9994,Haloarcula,vallismortis,None,662477,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5903/
9995,Haloarcula,marismortui,None,272569,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5904/
9996,Haloarcula,japonica,None,29282,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5905/
9997,Haloarcula,argentinensis,None,1230451,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5906/
9998,Haloarcula,quadrata,None,182779,35,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5907/
9999,Haloarcula,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/23037/
10000,Haloarcula,tradensis,None,None,15-45,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/133623/
10001,Haloarcula,salaria,None,None,15-45,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/133624/
10002,Chromohalobacter,marismortui,None,42055,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5994/
10003,Chromohalobacter,beijerinckii,None,86179,26,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5995/
10004,Chromohalobacter,canadensis,None,141389,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5996/
10005,Chromohalobacter,israelensis,None,141390,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5997/
10006,Chromohalobacter,salexigens,None,2746,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5998/
10007,Chromohalobacter,salexigens,None,2746,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5999/
10008,Chromohalobacter,sarecensis,None,245294,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6000/
10009,Chromohalobacter,nigrandesensis,None,119863,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6001/
10010,Chromohalobacter,japonicus,None,None,32.5,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/134283/
10011,Chromohalobacter,sp.,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140019/
10012,Sulfurihydrogenibium,subterraneum,None,171121,62,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/518/
10013,Sulfurihydrogenibium,azorense,None,204536,68,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/519/
10014,Sulfurihydrogenibium,rodmanii,None,380763,68,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/520/
10015,Sulfurihydrogenibium,kristjanssonii,None,291056,68,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/521/
10016,Acidilobus,aceticus,None,105851,80,None,None,hyperthermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/17799/
10017,Acidilobus,saccharovorans,None,666510,80,None,None,hyperthermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/17800/
10018,Hoyosella,subflava,None,443218,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/8593/
10019,Hoyosella,altamirensis,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/17886/
10020,Hoyosella,rhizosphaerae,None,1755582,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/132659/
10021,Tepidanaerobacter,syntrophicus,None,None,45,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/16798/
10022,Tepidanaerobacter,syntrophicus,None,None,45,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/16799/
10023,Tepidanaerobacter,syntrophicus,None,None,45,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/16800/
10024,None,None,None,1209989,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/16801/
10025,Butyrivibrio,crossotus,None,511680,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6341/
10026,Butyrivibrio,fibrisolvens,None,831,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6342/
10027,Butyrivibrio,sp.,None,831,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6343/
10028,Butyrivibrio,sp.,None,185008,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6344/
10029,Butyrivibrio,sp.,None,831,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6345/
10030,Butyrivibrio,sp.,None,831,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6346/
10031,Butyrivibrio,sp.,None,831,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6347/
10032,Butyrivibrio,sp.,None,831,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6348/
10033,Butyrivibrio,sp.,None,831,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6349/
10034,Butyrivibrio,hungatei,None,831,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6350/
10035,Butyrivibrio,hungatei,None,None,40,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6351/
10036,Butyrivibrio,sp.,None,332656,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6353/
10037,Butyrivibrio,proteoclasticus,None,None,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140655/
10038,Turneriella,parva,None,869212,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6809/
10039,None,None,None,None,18,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140204/
10040,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140205/
10041,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140206/
10042,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140207/
10043,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140208/
10044,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140209/
10045,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140210/
10046,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140211/
10047,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140212/
10048,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140213/
10049,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140214/
10050,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140215/
10051,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140216/
10052,Roseibacterium,elongatum,None,159346,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/13829/
10053,Kozakia,baliensis,None,153496,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/58/
10054,Cellulophaga,lytica,None,979,20-30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5497/
10055,Cellulophaga,lytica,None,979,20-30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5498/
10056,Cellulophaga,lytica,None,867900,20-30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5499/
10057,Cellulophaga,algicola,None,688270,10-20,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5500/
10058,Cellulophaga,baltica,None,None,28,None,32,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5501/
10059,Cellulophaga,fucicola,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5502/
10060,Cellulophaga,tyrosinoxydans,None,504486,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5503/
10061,Cellulophaga,pacifica,None,None,04-34,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/133654/
10062,Cellulophaga,geojensis,None,935699,04-40,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/133730/
10063,Bradyrhizobium,oligotrophicum,None,1245469,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1784/
10064,Bradyrhizobium,japonicum,None,None,26,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1802/
10065,Bradyrhizobium,japonicum,None,None,26,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1803/
10066,Bradyrhizobium,japonicum,None,375,26,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1804/
10067,Bradyrhizobium,japonicum,None,375,26,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1805/
10068,Bradyrhizobium,sp.,None,None,26,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1806/
10069,Bradyrhizobium,sp.,None,None,26,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1807/
10070,Bradyrhizobium,sp.,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1808/
10071,Bradyrhizobium,sp.,None,204612,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1809/
10072,Bradyrhizobium,denitrificans,None,328552,40,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1810/
10073,Bradyrhizobium,elkanii,None,29448,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1811/
10074,Bradyrhizobium,canariense,None,255045,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1812/
10075,Bradyrhizobium,betae,None,244734,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1813/
10076,Bradyrhizobium,liaoningense,None,43992,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1814/
10077,Bradyrhizobium,pachyrhizi,None,280333,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1815/
10078,Bradyrhizobium,jicamae,None,280332,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1816/
10079,Bradyrhizobium,cytisi,None,515489,25,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1817/
10080,Bradyrhizobium,lupini,None,None,26,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/13604/
10081,Bradyrhizobium,lupini,None,None,26,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/13605/
10082,Bradyrhizobium,lupini,None,546898,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/13606/
10083,Bradyrhizobium,sp.,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/130220/
10084,Bradyrhizobium,sp.,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/130221/
10085,Bradyrhizobium,paxllaeri,None,190148,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/130222/
10086,Bradyrhizobium,subterraneum,None,1549945,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/131456/
10087,Bradyrhizobium,kavangense,None,1549892,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/131556/
10088,Bradyrhizobium,sp.,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/131657/
10089,Bradyrhizobium,sp.,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/131658/
10090,Bradyrhizobium,vignae,None,1549949,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/132365/
10091,Bradyrhizobium,sp.,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/132720/
10092,Bradyrhizobium,sp.,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/132721/
10093,Bradyrhizobium,daqingense,None,993502,28-37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/133740/
10094,Bradyrhizobium,huanghuaihaiense,None,990078,10-28,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/133742/
10095,Bradyrhizobium,diazoefficiens,None,224911,28,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/133983/
10096,Bradyrhizobium,yuanmingense,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/134681/
10097,Bradyrhizobium,mercantei,None,None,28,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140478/
10098,Bradyrhizobium,cajani,None,None,15-37,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140541/
10099,Halobiforma,haloterrestris,None,148448,42,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5872/
10100,None,None,None,None,18,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140116/
10101,None,None,None,None,18,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140117/
10102,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140118/
10103,None,None,None,None,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140119/
10104,None,None,None,None,18,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140120/
10105,None,None,None,None,18,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140121/
10106,None,None,None,None,18,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140122/
10107,None,None,None,None,18,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140123/
10108,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140172/
10109,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140173/
10110,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140174/
10111,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140175/
10112,None,None,None,None,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140176/
10113,Bdellovibrio,bacteriovorus,None,959,25,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1646/
10114,Bdellovibrio,bacteriovorus,None,264462,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1647/
10115,Bdellovibrio,bacteriovorus,None,959,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1648/
10116,Bdellovibrio,bacteriovorus,None,959,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1649/
10117,Bdellovibrio,exovorus,None,1184267,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/1650/
10118,Bdellovibrio,bacteriovorus,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/134789/
10119,Bdellovibrio,bacteriovorus,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137530/
10120,Catenovulum,agarivorans,None,659495,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/500/
10121,Catenovulum,maritimum,None,1513271,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/132500/
10122,Sphingobium,sp.,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12934/
10123,Sphingobium,sp.,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12940/
10124,Sphingobium,sp.,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12941/
10125,Sphingobium,xenophagum,None,121428,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14168/
10126,Sphingobium,xenophagum,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14169/
10127,Sphingobium,xenophagum,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14170/
10128,Sphingobium,xenophagum,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14171/
10129,Sphingobium,xenophagum,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14172/
10130,Sphingobium,chlorophenolicum,None,690566,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14173/
10131,Sphingobium,chlorophenolicum,None,46429,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14174/
10132,Sphingobium,chlorophenolicum,None,46429,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14175/
10133,Sphingobium,herbicidovorans,None,76947,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14176/
10134,Sphingobium,yanoikuyae,None,13690,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14177/
10135,Sphingobium,yanoikuyae,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14178/
10136,Sphingobium,yanoikuyae,None,13690,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14179/
10137,Sphingobium,yanoikuyae,None,883163,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14180/
10138,Sphingobium,cloacae,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14181/
10139,Sphingobium,amiense,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14182/
10140,Sphingobium,chungbukense,None,56193,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14183/
10141,Sphingobium,indicum,None,861109,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14184/
10142,Sphingobium,japonicum,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14185/
10143,Sphingobium,fuliginis,None,336203,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14186/
10144,Sphingobium,aromaticiconvertens,None,365341,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14187/
10145,Sphingobium,olei,None,420955,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14188/
10146,Sphingobium,rhizovicinum,None,432308,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14189/
10147,Sphingobium,ummariense,None,1346791,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14190/
10148,Sphingobium,abikonense,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14191/
10149,Sphingobium,lactosutens,None,1331060,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14192/
10150,Sphingobium,vermicomposti,None,529005,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14193/
